Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,goles_barca,goles_rival,temporada
2014-05-11,Elche,Barcelona,0,0,D,0.0,0.0,D,,6.0,20.0,0.0,6.0,16.0,16.0,2.0,11.0,3.0,3.0,0.0,0.0,0,0,1314
2014-05-17,Barcelona,Ath Madrid,1,1,D,1.0,0.0,H,,11.0,12.0,4.0,3.0,11.0,14.0,4.0,8.0,5.0,4.0,0.0,0.0,1,1,1314
2014-08-24,Barcelona,Elche,3,0,H,1.0,0.0,H,,12.0,3.0,6.0,0.0,11.0,13.0,3.0,1.0,0.0,1.0,1.0,0.0,3,0,1415
2014-08-31,Villarreal,Barcelona,0,1,A,0.0,0.0,D,,9.0,20.0,0.0,8.0,12.0,9.0,3.0,10.0,0.0,2.0,0.0,0.0,1,0,1415
2014-09-13,Barcelona,Ath Bilbao,2,0,H,0.0,0.0,D,,15.0,3.0,8.0,2.0,12.0,11.0,5.0,1.0,1.0,1.0,0.0,0.0,2,0,1415
2014-09-21,Levante,Barcelona,0,5,A,0.0,2.0,A,,9.0,17.0,2.0,8.0,13.0,11.0,3.0,6.0,1.0,2.0,1.0,0.0,5,0,1415
2014-09-24,Malaga,Barcelona,0,0,D,0.0,0.0,D,,6.0,10.0,2.0,0.0,15.0,13.0,2.0,8.0,2.0,2.0,0.0,0.0,0,0,1415
2014-09-27,Barcelona,Granada,6,0,H,3.0,0.0,H,,19.0,9.0,12.0,1.0,11.0,11.0,8.0,1.0,1.0,3.0,0.0,0.0,6,0,1415
2014-10-04,Vallecano,Barcelona,0,2,A,0.0,2.0,A,,14.0,18.0,4.0,7.0,19.0,7.0,6.0,7.0,2.0,2.0,2.0,0.0,2,0,1415
2014-10-18,Barcelona,Eibar,3,0,H,0.0,0.0,D,,27.0,4.0,12.0,2.0,9.0,13.0,12.0,3.0,2.0,2.0,0.0,0.0,3,0,1415
2014-10-25,Real Madrid,Barcelona,3,1,H,1.0,1.0,D,,18.0,16.0,6.0,5.0,11.0,10.0,3.0,9.0,2.0,4.0,0.0,0.0,1,3,1415
2014-11-01,Barcelona,Celta,0,1,A,0.0,0.0,D,,19.0,10.0,9.0,4.0,10.0,29.0,9.0,5.0,1.0,2.0,0.0,0.0,0,1,1415
2014-11-08,Almeria,Barcelona,1,2,A,1.0,0.0,H,,6.0,18.0,2.0,6.0,16.0,9.0,4.0,5.0,2.0,0.0,0.0,0.0,2,1,1415
2014-11-22,Barcelona,Sevilla,5,1,H,1.0,0.0,H,,16.0,2.0,10.0,0.0,8.0,21.0,5.0,4.0,1.0,2.0,0.0,0.0,5,1,1415
2014-11-30,Valencia,Barcelona,0,1,A,0.0,0.0,D,,12.0,7.0,4.0,1.0,9.0,7.0,5.0,5.0,3.0,3.0,0.0,0.0,1,0,1415
2014-12-07,Barcelona,Espanol,5,1,H,1.0,1.0,D,,15.0,3.0,7.0,2.0,6.0,11.0,5.0,2.0,0.0,4.0,0.0,0.0,5,1,1415
2014-12-13,Getafe,Barcelona,0,0,D,0.0,0.0,D,,4.0,23.0,2.0,2.0,24.0,8.0,4.0,5.0,2.0,0.0,0.0,0.0,0,0,1415
2014-12-20,Barcelona,Cordoba,5,0,H,1.0,0.0,H,,16.0,7.0,9.0,2.0,14.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,5,0,1415
2015-01-04,Sociedad,Barcelona,1,0,H,1.0,0.0,H,,6.0,17.0,1.0,4.0,21.0,14.0,6.0,8.0,5.0,4.0,0.0,0.0,0,1,1415
2015-01-11,Barcelona,Ath Madrid,3,1,H,2.0,0.0,H,,17.0,5.0,7.0,3.0,16.0,18.0,1.0,3.0,3.0,6.0,0.0,0.0,3,1,1415
2015-01-18,La Coruna,Barcelona,0,4,A,0.0,2.0,A,,7.0,14.0,2.0,6.0,14.0,7.0,2.0,4.0,2.0,2.0,0.0,0.0,4,0,1415
2015-01-24,Elche,Barcelona,0,6,A,0.0,1.0,A,,6.0,12.0,3.0,8.0,18.0,12.0,2.0,3.0,5.0,2.0,1.0,0.0,6,0,1415
2015-02-01,Barcelona,Villarreal,3,2,H,1.0,1.0,D,,19.0,9.0,7.0,3.0,10.0,20.0,8.0,2.0,1.0,2.0,0.0,0.0,3,2,1415
2015-02-08,Ath Bilbao,Barcelona,2,5,A,0.0,2.0,A,,15.0,19.0,6.0,11.0,15.0,10.0,4.0,4.0,3.0,1.0,1.0,0.0,5,2,1415
2015-02-15,Barcelona,Levante,5,0,H,2.0,0.0,H,,18.0,5.0,10.0,1.0,6.0,13.0,3.0,4.0,1.0,2.0,0.0,0.0,5,0,1415
2015-02-21,Barcelona,Malaga,0,1,A,0.0,1.0,A,,11.0,11.0,5.0,3.0,9.0,11.0,11.0,3.0,4.0,3.0,0.0,0.0,0,1,1415
2015-02-28,Granada,Barcelona,1,3,A,0.0,1.0,A,,10.0,16.0,4.0,9.0,18.0,9.0,4.0,5.0,2.0,3.0,0.0,0.0,3,1,1415
2015-03-08,Barcelona,Vallecano,6,1,H,1.0,0.0,H,,19.0,7.0,12.0,3.0,13.0,11.0,4.0,1.0,3.0,2.0,1.0,1.0,6,1,1415
2015-03-14,Eibar,Barcelona,0,2,A,0.0,1.0,A,,13.0,12.0,2.0,4.0,14.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,2,0,1415
2015-03-22,Barcelona,Real Madrid,2,1,H,1.0,1.0,D,,17.0,13.0,5.0,4.0,9.0,14.0,7.0,10.0,5.0,6.0,0.0,0.0,2,1,1415
2015-04-05,Celta,Barcelona,0,1,A,0.0,0.0,D,,7.0,12.0,1.0,3.0,26.0,12.0,4.0,3.0,2.0,2.0,1.0,0.0,1,0,1415
2015-04-08,Barcelona,Almeria,4,0,H,1.0,0.0,H,,19.0,6.0,12.0,3.0,9.0,14.0,14.0,5.0,1.0,1.0,0.0,0.0,4,0,1415
2015-04-11,Sevilla,Barcelona,2,2,D,1.0,2.0,A,,11.0,17.0,2.0,7.0,23.0,9.0,2.0,4.0,5.0,2.0,0.0,0.0,2,2,1415
2015-04-18,Barcelona,Valencia,2,0,H,1.0,0.0,H,,11.0,11.0,5.0,3.0,18.0,17.0,6.0,3.0,4.0,4.0,0.0,0.0,2,0,1415
2015-04-25,Espanol,Barcelona,0,2,A,0.0,2.0,A,,7.0,12.0,2.0,5.0,21.0,12.0,5.0,3.0,5.0,1.0,1.0,1.0,2,0,1415
2015-04-28,Barcelona,Getafe,6,0,H,5.0,0.0,H,,21.0,7.0,12.0,3.0,11.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,6,0,1415
2015-05-02,Cordoba,Barcelona,0,8,A,0.0,2.0,A,,5.0,27.0,1.0,11.0,11.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,8,0,1415
2015-05-09,Barcelona,Sociedad,2,0,H,0.0,0.0,D,,15.0,5.0,8.0,1.0,9.0,13.0,10.0,3.0,1.0,5.0,0.0,0.0,2,0,1415
2015-05-17,Ath Madrid,Barcelona,0,1,A,0.0,0.0,D,,10.0,15.0,3.0,5.0,23.0,7.0,6.0,5.0,5.0,3.0,0.0,0.0,1,0,1415
2015-05-23,Barcelona,La Coruna,2,2,D,1.0,0.0,H,,18.0,10.0,7.0,2.0,6.0,9.0,4.0,4.0,1.0,3.0,0.0,0.0,2,2,1415
2015-08-23,Ath Bilbao,Barcelona,0,1,A,0.0,0.0,D,,8.0,10.0,2.0,4.0,16.0,11.0,2.0,4.0,3.0,3.0,0.0,0.0,1,0,1516
2015-08-29,Barcelona,Malaga,1,0,H,0.0,0.0,D,,22.0,4.0,13.0,1.0,4.0,21.0,15.0,2.0,0.0,3.0,0.0,0.0,1,0,1516
2015-09-12,Ath Madrid,Barcelona,1,2,A,0.0,0.0,D,,11.0,13.0,3.0,5.0,17.0,5.0,1.0,10.0,3.0,1.0,0.0,0.0,2,1,1516
2015-09-20,Barcelona,Levante,4,1,H,0.0,0.0,D,,21.0,11.0,8.0,4.0,8.0,16.0,4.0,4.0,0.0,1.0,0.0,0.0,4,1,1516
2015-09-23,Celta,Barcelona,4,1,H,2.0,0.0,H,,18.0,18.0,5.0,7.0,19.0,4.0,5.0,10.0,2.0,2.0,0.0,0.0,1,4,1516
2015-09-26,Barcelona,Las Palmas,2,1,H,1.0,0.0,H,,18.0,10.0,6.0,6.0,12.0,23.0,3.0,4.0,2.0,4.0,0.0,0.0,2,1,1516
2015-10-03,Sevilla,Barcelona,2,1,H,0.0,0.0,D,,12.0,28.0,5.0,9.0,16.0,16.0,7.0,9.0,5.0,3.0,0.0,0.0,1,2,1516
2015-10-17,Barcelona,Vallecano,5,2,H,2.0,1.0,H,,14.0,22.0,9.0,8.0,8.0,15.0,7.0,10.0,1.0,2.0,0.0,0.0,5,2,1516
2015-10-25,Barcelona,Eibar,3,1,H,1.0,1.0,D,,14.0,7.0,5.0,5.0,14.0,18.0,6.0,2.0,3.0,5.0,1.0,0.0,3,1,1516
2015-10-31,Getafe,Barcelona,0,2,A,0.0,1.0,A,,6.0,14.0,0.0,6.0,10.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,2,0,1516
2015-11-08,Barcelona,Villarreal,3,0,H,0.0,0.0,D,,20.0,5.0,9.0,2.0,12.0,19.0,7.0,2.0,5.0,3.0,0.0,0.0,3,0,1516
2015-11-21,Real Madrid,Barcelona,0,4,A,0.0,2.0,A,,13.0,18.0,7.0,7.0,13.0,10.0,10.0,4.0,3.0,2.0,1.0,0.0,4,0,1516
2015-11-28,Barcelona,Sociedad,4,0,H,2.0,0.0,H,,11.0,10.0,6.0,2.0,11.0,14.0,6.0,4.0,0.0,5.0,0.0,0.0,4,0,1516
2015-12-05,Valencia,Barcelona,1,1,D,0.0,0.0,D,,10.0,16.0,3.0,5.0,13.0,15.0,0.0,6.0,3.0,1.0,0.0,0.0,1,1,1516
2015-12-12,Barcelona,La Coruna,2,2,D,1.0,0.0,H,,17.0,13.0,7.0,4.0,4.0,11.0,6.0,2.0,0.0,2.0,0.0,0.0,2,2,1516
2015-12-30,Barcelona,Betis,4,0,H,2.0,0.0,H,,16.0,11.0,7.0,4.0,16.0,20.0,2.0,3.0,1.0,3.0,0.0,0.0,4,0,1516
2016-01-02,Espanol,Barcelona,0,0,D,0.0,0.0,D,,4.0,10.0,1.0,2.0,22.0,10.0,6.0,10.0,5.0,3.0,0.0,0.0,0,0,1516
2016-01-09,Barcelona,Granada,4,0,H,2.0,0.0,H,,17.0,8.0,8.0,4.0,14.0,19.0,7.0,0.0,1.0,4.0,0.0,0.0,4,0,1516
2016-01-17,Barcelona,Ath Bilbao,6,0,H,2.0,0.0,H,,20.0,9.0,8.0,3.0,6.0,7.0,6.0,2.0,2.0,2.0,0.0,1.0,6,0,1516
2016-01-23,Malaga,Barcelona,1,2,A,1.0,1.0,D,,15.0,12.0,9.0,6.0,16.0,9.0,4.0,3.0,3.0,3.0,0.0,0.0,2,1,1516
2016-01-30,Barcelona,Ath Madrid,2,1,H,2.0,1.0,H,,10.0,7.0,4.0,4.0,7.0,18.0,8.0,6.0,0.0,3.0,0.0,2.0,2,1,1516
2016-02-07,Levante,Barcelona,0,2,A,0.0,1.0,A,,11.0,11.0,3.0,4.0,15.0,10.0,2.0,5.0,4.0,3.0,0.0,0.0,2,0,1516
2016-02-14,Barcelona,Celta,6,1,H,1.0,1.0,D,,19.0,10.0,11.0,4.0,10.0,16.0,1.0,1.0,0.0,4.0,0.0,0.0,6,1,1516
2016-02-17,Sp Gijon,Barcelona,1,3,A,1.0,2.0,A,,6.0,17.0,2.0,8.0,11.0,7.0,1.0,4.0,2.0,1.0,0.0,0.0,3,1,1516
2016-02-20,Las Palmas,Barcelona,1,2,A,1.0,2.0,A,,16.0,13.0,3.0,8.0,10.0,13.0,3.0,6.0,1.0,2.0,0.0,0.0,2,1,1516
2016-02-28,Barcelona,Sevilla,2,1,H,1.0,1.0,D,,17.0,11.0,8.0,4.0,13.0,10.0,6.0,7.0,3.0,2.0,0.0,0.0,2,1,1516
2016-03-03,Vallecano,Barcelona,1,5,A,0.0,2.0,A,,8.0,20.0,4.0,8.0,17.0,9.0,3.0,5.0,0.0,2.0,2.0,0.0,5,1,1516
2016-03-06,Eibar,Barcelona,0,4,A,0.0,2.0,A,,7.0,9.0,0.0,7.0,18.0,10.0,6.0,2.0,3.0,2.0,0.0,0.0,4,0,1516
2016-03-12,Barcelona,Getafe,6,0,H,4.0,0.0,H,,16.0,6.0,9.0,1.0,7.0,13.0,5.0,3.0,0.0,3.0,0.0,0.0,6,0,1516
2016-03-20,Villarreal,Barcelona,2,2,D,0.0,2.0,A,,15.0,15.0,6.0,6.0,17.0,9.0,4.0,4.0,8.0,4.0,0.0,0.0,2,2,1516
2016-04-02,Barcelona,Real Madrid,1,2,A,0.0,0.0,D,,14.0,14.0,3.0,6.0,17.0,15.0,4.0,3.0,3.0,2.0,0.0,1.0,1,2,1516
2016-04-09,Sociedad,Barcelona,1,0,H,1.0,0.0,H,,5.0,13.0,1.0,6.0,14.0,13.0,5.0,9.0,1.0,3.0,0.0,0.0,0,1,1516
2016-04-17,Barcelona,Valencia,1,2,A,0.0,2.0,A,,22.0,7.0,7.0,2.0,12.0,15.0,7.0,2.0,3.0,3.0,0.0,0.0,1,2,1516
2016-04-20,La Coruna,Barcelona,0,8,A,0.0,2.0,A,,16.0,19.0,5.0,10.0,11.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,8,0,1516
2016-04-23,Barcelona,Sp Gijon,6,0,H,1.0,0.0,H,,24.0,5.0,10.0,3.0,11.0,11.0,6.0,1.0,0.0,2.0,0.0,1.0,6,0,1516
2016-04-30,Betis,Barcelona,0,2,A,0.0,0.0,D,,2.0,11.0,1.0,4.0,9.0,11.0,2.0,4.0,3.0,3.0,1.0,0.0,2,0,1516
2016-05-08,Barcelona,Espanol,5,0,H,1.0,0.0,H,,13.0,4.0,7.0,1.0,13.0,25.0,8.0,0.0,2.0,7.0,0.0,0.0,5,0,1516
2016-05-14,Granada,Barcelona,0,3,A,0.0,2.0,A,,8.0,12.0,2.0,10.0,12.0,10.0,5.0,6.0,5.0,2.0,0.0,0.0,3,0,1516
2016-08-20,Barcelona,Betis,6,2,H,3.0,1.0,H,,30.0,6.0,12.0,2.0,17.0,13.0,10.0,2.0,1.0,3.0,0.0,0.0,6,2,1617
2016-08-28,Ath Bilbao,Barcelona,0,1,A,0.0,1.0,A,,9.0,12.0,4.0,3.0,20.0,13.0,4.0,4.0,5.0,4.0,0.0,0.0,1,0,1617
2016-09-10,Barcelona,Alaves,1,2,A,0.0,1.0,A,,16.0,5.0,2.0,4.0,12.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0,1,2,1617
2016-09-17,Leganes,Barcelona,1,5,A,0.0,3.0,A,,15.0,10.0,6.0,7.0,28.0,7.0,2.0,5.0,4.0,2.0,0.0,0.0,5,1,1617
2016-09-21,Barcelona,Ath Madrid,1,1,D,1.0,0.0,H,,19.0,9.0,7.0,4.0,14.0,17.0,8.0,2.0,2.0,4.0,0.0,0.0,1,1,1617
2016-09-24,Sp Gijon,Barcelona,0,5,A,0.0,2.0,A,,10.0,13.0,3.0,7.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,5,0,1617
2016-10-02,Celta,Barcelona,4,3,H,3.0,0.0,H,,14.0,13.0,9.0,4.0,16.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,3,4,1617
2016-10-15,Barcelona,La Coruna,4,0,H,3.0,0.0,H,,25.0,7.0,8.0,0.0,5.0,15.0,8.0,2.0,1.0,2.0,0.0,1.0,4,0,1617
2016-10-22,Valencia,Barcelona,2,3,A,0.0,1.0,A,,7.0,15.0,4.0,8.0,15.0,13.0,3.0,1.0,5.0,4.0,0.0,0.0,3,2,1617
2016-10-29,Barcelona,Granada,1,0,H,0.0,0.0,D,,15.0,1.0,5.0,0.0,7.0,17.0,8.0,1.0,1.0,4.0,0.0,0.0,1,0,1617
2016-11-06,Sevilla,Barcelona,1,2,A,1.0,1.0,D,,15.0,14.0,4.0,7.0,18.0,12.0,3.0,5.0,4.0,6.0,0.0,0.0,2,1,1617
2016-11-19,Barcelona,Malaga,0,0,D,0.0,0.0,D,,28.0,4.0,8.0,1.0,13.0,12.0,14.0,1.0,0.0,2.0,0.0,2.0,0,0,1617
2016-11-27,Sociedad,Barcelona,1,1,D,0.0,0.0,D,,17.0,10.0,6.0,2.0,16.0,11.0,8.0,6.0,2.0,4.0,0.0,0.0,1,1,1617
2016-12-03,Barcelona,Real Madrid,1,1,D,0.0,0.0,D,,11.0,14.0,2.0,5.0,19.0,16.0,5.0,7.0,4.0,2.0,0.0,0.0,1,1,1617
2016-12-10,Osasuna,Barcelona,0,3,A,0.0,0.0,D,,4.0,17.0,1.0,6.0,18.0,6.0,2.0,5.0,3.0,0.0,0.0,0.0,3,0,1617
2016-12-18,Barcelona,Espanol,4,1,H,1.0,0.0,H,,14.0,4.0,7.0,1.0,11.0,16.0,5.0,2.0,0.0,3.0,0.0,0.0,4,1,1617
2017-01-08,Villarreal,Barcelona,1,1,D,0.0,0.0,D,,6.0,20.0,3.0,7.0,16.0,13.0,2.0,4.0,1.0,2.0,1.0,0.0,1,1,1617
2017-01-14,Barcelona,Las Palmas,5,0,H,1.0,0.0,H,,22.0,7.0,10.0,1.0,15.0,11.0,5.0,1.0,3.0,4.0,0.0,0.0,5,0,1617
2017-01-22,Eibar,Barcelona,0,4,A,0.0,1.0,A,,14.0,14.0,6.0,7.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0,0.0,4,0,1617
2017-01-29,Betis,Barcelona,1,1,D,0.0,0.0,D,,17.0,10.0,7.0,4.0,17.0,12.0,8.0,2.0,2.0,3.0,0.0,0.0,1,1,1617
2017-02-04,Barcelona,Ath Bilbao,3,0,H,2.0,0.0,H,,16.0,10.0,6.0,5.0,11.0,18.0,7.0,3.0,1.0,3.0,0.0,0.0,3,0,1617
2017-02-11,Alaves,Barcelona,0,6,A,0.0,2.0,A,,9.0,21.0,4.0,9.0,16.0,9.0,3.0,9.0,1.0,3.0,0.0,0.0,6,0,1617
2017-02-19,Barcelona,Leganes,2,1,H,1.0,0.0,H,,13.0,11.0,6.0,6.0,8.0,18.0,4.0,4.0,1.0,3.0,0.0,0.0,2,1,1617
2017-02-26,Ath Madrid,Barcelona,1,2,A,0.0,0.0,D,,12.0,15.0,4.0,6.0,28.0,14.0,6.0,5.0,4.0,2.0,0.0,0.0,2,1,1617
2017-03-01,Barcelona,Sp Gijon,6,1,H,3.0,1.0,H,,25.0,5.0,9.0,2.0,14.0,12.0,10.0,3.0,1.0,3.0,0.0,0.0,6,1,1617
2017-03-04,Barcelona,Celta,5,0,H,2.0,0.0,H,,19.0,7.0,9.0,2.0,10.0,16.0,10.0,1.0,1.0,3.0,0.0,0.0,5,0,1617
2017-03-12,La Coruna,Barcelona,2,1,H,1.0,0.0,H,,14.0,16.0,9.0,5.0,7.0,8.0,4.0,8.0,2.0,0.0,0.0,0.0,1,2,1617
2017-03-19,Barcelona,Valencia,4,2,H,2.0,2.0,D,,28.0,6.0,12.0,5.0,4.0,12.0,6.0,3.0,3.0,4.0,0.0,1.0,4,2,1617
2017-04-02,Granada,Barcelona,1,4,A,0.0,1.0,A,,7.0,26.0,5.0,13.0,15.0,10.0,1.0,9.0,1.0,3.0,1.0,0.0,4,1,1617
2017-04-05,Barcelona,Sevilla,3,0,H,3.0,0.0,H,,15.0,7.0,7.0,3.0,16.0,13.0,4.0,4.0,4.0,2.0,0.0,1.0,3,0,1617
2017-04-08,Malaga,Barcelona,2,0,H,1.0,0.0,H,,8.0,11.0,4.0,3.0,26.0,20.0,2.0,3.0,4.0,3.0,0.0,1.0,0,2,1617
2017-04-15,Barcelona,Sociedad,3,2,H,3.0,2.0,H,,16.0,14.0,9.0,7.0,15.0,17.0,5.0,4.0,3.0,2.0,0.0,0.0,3,2,1617
2017-04-23,Real Madrid,Barcelona,2,3,A,1.0,1.0,D,,22.0,16.0,14.0,9.0,13.0,8.0,7.0,4.0,2.0,2.0,1.0,0.0,3,2,1617
2017-04-26,Barcelona,Osasuna,7,1,H,2.0,0.0,H,,19.0,3.0,9.0,2.0,3.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,7,1,1617
2017-04-29,Espanol,Barcelona,0,3,A,0.0,0.0,D,,6.0,15.0,3.0,9.0,19.0,18.0,4.0,5.0,3.0,0.0,0.0,0.0,3,0,1617
2017-05-06,Barcelona,Villarreal,4,1,H,2.0,1.0,H,,20.0,8.0,8.0,4.0,10.0,13.0,4.0,3.0,2.0,4.0,0.0,0.0,4,1,1617
2017-05-14,Las Palmas,Barcelona,1,4,A,0.0,2.0,A,,11.0,11.0,5.0,5.0,13.0,15.0,3.0,6.0,0.0,1.0,0.0,0.0,4,1,1617
2017-05-21,Barcelona,Eibar,4,2,H,0.0,1.0,A,,18.0,6.0,11.0,4.0,3.0,16.0,10.0,4.0,1.0,2.0,0.0,1.0,4,2,1617
2017-08-20,Barcelona,Betis,2,0,H,2.0,0.0,H,,15.0,3.0,2.0,0.0,16.0,15.0,8.0,0.0,2.0,1.0,0.0,0.0,2,0,1718
2017-08-26,Alaves,Barcelona,0,2,A,0.0,0.0,D,,11.0,23.0,2.0,11.0,12.0,10.0,1.0,14.0,2.0,3.0,0.0,0.0,2,0,1718
2017-09-09,Barcelona,Espanol,5,0,H,2.0,0.0,H,,20.0,9.0,9.0,1.0,11.0,18.0,8.0,7.0,1.0,5.0,0.0,0.0,5,0,1718
2017-09-16,Getafe,Barcelona,1,2,A,1.0,0.0,H,,13.0,7.0,4.0,5.0,15.0,14.0,3.0,4.0,2.0,4.0,0.0,0.0,2,1,1718
2017-09-19,Barcelona,Eibar,6,1,H,2.0,0.0,H,,11.0,13.0,10.0,4.0,4.0,9.0,7.0,7.0,0.0,2.0,0.0,0.0,6,1,1718
2017-09-23,Girona,Barcelona,0,3,A,0.0,1.0,A,,13.0,9.0,2.0,5.0,21.0,5.0,9.0,3.0,3.0,0.0,0.0,0.0,3,0,1718
2017-10-01,Barcelona,Las Palmas,3,0,H,0.0,0.0,D,,22.0,10.0,10.0,1.0,10.0,11.0,8.0,3.0,5.0,1.0,0.0,0.0,3,0,1718
2017-10-14,Ath Madrid,Barcelona,1,1,D,1.0,0.0,H,,5.0,15.0,4.0,7.0,12.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,1,1,1718
2017-10-21,Barcelona,Malaga,2,0,H,1.0,0.0,H,,12.0,13.0,4.0,5.0,10.0,11.0,4.0,3.0,1.0,4.0,0.0,0.0,2,0,1718
2017-10-28,Ath Bilbao,Barcelona,0,2,A,0.0,1.0,A,,17.0,17.0,5.0,5.0,15.0,12.0,6.0,4.0,1.0,4.0,0.0,0.0,2,0,1718
2017-11-04,Barcelona,Sevilla,2,1,H,1.0,0.0,H,,18.0,8.0,6.0,3.0,10.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,2,1,1718
2017-11-18,Leganes,Barcelona,0,3,A,0.0,1.0,A,,18.0,11.0,7.0,7.0,25.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,3,0,1718
2017-11-26,Valencia,Barcelona,1,1,D,0.0,0.0,D,,8.0,12.0,1.0,8.0,12.0,11.0,3.0,9.0,4.0,0.0,0.0,0.0,1,1,1718
2017-12-02,Barcelona,Celta,2,2,D,1.0,1.0,D,,21.0,10.0,7.0,5.0,11.0,12.0,4.0,1.0,3.0,6.0,0.0,0.0,2,2,1718
2017-12-10,Villarreal,Barcelona,0,2,A,0.0,0.0,D,,9.0,16.0,5.0,6.0,18.0,13.0,2.0,4.0,2.0,1.0,1.0,0.0,2,0,1718
2017-12-17,Barcelona,La Coruna,4,0,H,2.0,0.0,H,,23.0,10.0,11.0,3.0,12.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,4,0,1718
2017-12-23,Real Madrid,Barcelona,0,3,A,0.0,0.0,D,,14.0,18.0,5.0,11.0,14.0,10.0,7.0,7.0,2.0,2.0,1.0,0.0,3,0,1718
2018-01-07,Barcelona,Levante,3,0,H,2.0,0.0,H,,16.0,9.0,8.0,2.0,10.0,22.0,3.0,6.0,0.0,4.0,0.0,0.0,3,0,1718
2018-01-14,Sociedad,Barcelona,2,4,A,2.0,1.0,H,,15.0,11.0,6.0,5.0,15.0,13.0,7.0,3.0,2.0,2.0,0.0,0.0,4,2,1718
2018-01-21,Betis,Barcelona,0,5,A,0.0,0.0,D,,7.0,14.0,2.0,10.0,12.0,9.0,4.0,2.0,2.0,2.0,0.0,0.0,5,0,1718
2018-01-28,Barcelona,Alaves,2,1,H,0.0,1.0,A,,18.0,7.0,12.0,4.0,6.0,18.0,8.0,1.0,0.0,2.0,0.0,0.0,2,1,1718
2018-02-04,Espanol,Barcelona,1,1,D,0.0,0.0,D,,7.0,12.0,2.0,2.0,15.0,12.0,0.0,7.0,5.0,3.0,0.0,0.0,1,1,1718
2018-02-11,Barcelona,Getafe,0,0,D,0.0,0.0,D,,12.0,10.0,6.0,1.0,7.0,13.0,9.0,3.0,2.0,3.0,0.0,0.0,0,0,1718
2018-02-17,Eibar,Barcelona,0,2,A,0.0,1.0,A,,13.0,10.0,3.0,6.0,13.0,6.0,6.0,0.0,3.0,1.0,1.0,0.0,2,0,1718
2018-02-24,Barcelona,Girona,6,1,H,4.0,1.0,H,,21.0,10.0,14.0,4.0,11.0,11.0,5.0,3.0,1.0,1.0,0.0,0.0,6,1,1718
2018-03-01,Las Palmas,Barcelona,1,1,D,0.0,1.0,A,,12.0,10.0,1.0,4.0,18.0,13.0,6.0,6.0,6.0,3.0,0.0,0.0,1,1,1718
2018-03-04,Barcelona,Ath Madrid,1,0,H,1.0,0.0,H,,16.0,6.0,5.0,1.0,16.0,20.0,12.0,1.0,2.0,2.0,0.0,0.0,1,0,1718
2018-03-10,Malaga,Barcelona,0,2,A,0.0,2.0,A,,6.0,20.0,2.0,9.0,15.0,9.0,2.0,5.0,1.0,1.0,1.0,0.0,2,0,1718
2018-03-18,Barcelona,Ath Bilbao,2,0,H,2.0,0.0,H,,18.0,10.0,9.0,3.0,7.0,14.0,6.0,5.0,2.0,2.0,0.0,0.0,2,0,1718
2018-03-31,Sevilla,Barcelona,2,2,D,1.0,0.0,H,,21.0,20.0,6.0,9.0,11.0,7.0,5.0,9.0,2.0,0.0,0.0,0.0,2,2,1718
2018-04-07,Barcelona,Leganes,3,1,H,2.0,0.0,H,,12.0,11.0,6.0,1.0,14.0,12.0,5.0,3.0,2.0,4.0,0.0,0.0,3,1,1718
2018-04-14,Barcelona,Valencia,2,1,H,1.0,0.0,H,,12.0,17.0,7.0,6.0,9.0,11.0,6.0,5.0,2.0,2.0,0.0,0.0,2,1,1718
2018-04-17,Celta,Barcelona,2,2,D,1.0,1.0,D,,18.0,14.0,8.0,6.0,9.0,7.0,6.0,4.0,3.0,0.0,0.0,1.0,2,2,1718
2018-04-29,La Coruna,Barcelona,2,4,A,1.0,2.0,A,,17.0,21.0,5.0,9.0,9.0,9.0,6.0,7.0,1.0,1.0,0.0,0.0,4,2,1718
2018-05-06,Barcelona,Real Madrid,2,2,D,1.0,1.0,D,,11.0,17.0,4.0,5.0,8.0,20.0,6.0,5.0,3.0,5.0,1.0,0.0,2,2,1718
2018-05-09,Barcelona,Villarreal,5,1,H,3.0,0.0,H,,12.0,20.0,6.0,7.0,6.0,15.0,4.0,4.0,0.0,3.0,0.0,0.0,5,1,1718
2018-05-13,Levante,Barcelona,5,4,H,2.0,1.0,H,,12.0,18.0,7.0,7.0,18.0,12.0,3.0,8.0,6.0,6.0,0.0,0.0,4,5,1718
